timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
13305,-140,-60,-196,-28,364,-4,427,286,1135,
13325,-428,-28,-328,-12,180,-24,407,280,1138,
13345,-280,40,-320,-28,24,-28,436,324,1134,
13365,132,32,-124,-28,-16,-28,422,326,1163,
13385,304,-20,-24,-36,48,-16,423,308,1152,
13405,156,-132,-80,-16,76,-16,413,312,1141,
13425,-16,-140,-140,-4,80,-12,417,322,1135,
13445,-84,-92,-100,0,72,-16,409,297,1146,
13465,-24,-16,-88,16,64,-16,417,304,1149,
13485,96,-36,-48,4,60,-32,421,310,1148,
13505,48,-128,-8,8,60,8,443,311,1162,
13525,8,-148,-84,28,44,28,425,292,1155,
13545,120,-112,-80,64,56,36,424,316,1139,
13565,196,24,-64,84,124,32,406,284,1129,
13585,36,32,-116,72,188,24,418,308,1143,
13605,-48,4,-136,72,188,28,406,330,1159,
13625,-148,16,-80,68,176,28,411,313,1160,
13645,-352,4,-24,68,80,28,400,307,1133,
13665,-148,72,116,72,-68,36,391,316,1133,
13685,140,156,252,88,-88,32,393,321,1146,
13705,240,96,196,76,-12,16,405,316,1154,
13725,-60,-68,80,44,116,8,419,321,1130,
