timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
12743,-56,1348,140,-808,-92,-148,-188,216,568,
12763,-240,964,104,-488,-88,-64,-202,248,550,
12783,-296,624,168,-256,-40,64,-181,224,541,
12803,-500,296,156,-88,32,144,-198,240,563,
12823,-660,112,288,0,32,148,-191,223,562,
12843,-424,-356,552,8,28,52,-207,238,530,
12863,540,-1568,-368,-48,60,24,-210,251,546,
12883,1236,-1640,-24,-224,36,64,-204,234,539,
12903,884,-808,384,-404,28,92,-199,234,589,
12923,840,-196,560,-428,-100,20,-190,245,549,
12943,696,-188,1236,-520,-268,-64,-201,251,569,
12963,644,-720,1024,-748,-396,-148,-176,252,560,
12983,2480,1280,-944,-244,-36,132,-178,267,540,
13003,1972,2740,104,-280,-128,100,-185,262,531,
13023,-792,500,560,-824,-32,-136,-202,261,561,
13043,-2200,-2000,-932,-1288,-44,-56,-191,249,585,
13063,-1400,-960,-728,-1712,360,72,-200,255,569,
13083,748,804,-1588,-1740,516,-164,-190,280,570,
13103,1076,1340,-1876,-1588,396,-284,-193,288,587,
13123,428,-644,-1724,-1392,124,-312,-190,297,564,
13143,-196,-1504,-492,-1376,-140,-416,-195,301,582,
13163,-508,-828,612,-1484,-368,-512,-198,296,585,
13183,-376,960,600,-1400,-380,-588,-218,282,597,
13203,-280,2012,204,-1108,-356,-608,-192,300,598,
13223,-1072,1684,68,-748,-200,-528,-205,288,603,
13243,-1380,820,-4,-516,-156,-356,-211,292,576,
13263,-1392,40,304,-320,-116,-240,-202,320,607,
13283,-1012,-448,516,-104,-56,-172,-212,303,581,
13303,8,-272,248,4,-28,-156,-212,324,630,
13323,676,-572,296,-8,-160,-268,-220,286,588,
13343,436,-988,376,-228,-320,-288,-227,276,605,
13363,-68,-856,564,-604,-296,-200,-200,271,654,
13383,-96,128,628,-780,-364,-128,-224,278,647,
13403,-116,1304,56,-716,-484,-112,-223,276,639,
13423,-288,1828,-704,-496,-472,-132,-219,278,627,
13443,-840,1580,-848,-224,-380,-96,-209,300,639,
13463,-1488,196,-108,-40,88,340,-212,292,660,
13483,-1108,-620,1164,20,168,404,-213,289,630,
13503,620,-1088,1228,-132,92,256,-213,303,644,
13523,1492,-1264,892,-428,-40,60,-229,311,630,
13543,944,-1172,484,-732,-120,-36,-224,335,616,
13563,640,-776,200,-936,-148,-52,-213,318,656,
13583,716,56,420,-960,-236,-4,-220,312,618,
13603,1436,436,-616,-936,-372,-12,-213,300,646,
13623,2904,888,-1852,-1268,-148,-256,-219,293,666,
13643,1392,-696,-1516,-1084,-56,-200,-249,303,663,
13663,-352,-184,-1508,-852,-80,-16,-189,305,664,
13683,-388,1344,-516,-616,-24,124,-206,305,643,
13703,-620,2028,-520,-40,-100,88,-199,326,640,
13723,-524,996,-232,240,-176,-140,-243,317,650,
13743,-408,-2540,-512,80,-168,-336,-251,327,695,
13763,-504,-3484,260,-524,-248,-436,-219,315,661,
13783,-624,-1812,136,-1112,-296,-484,-218,306,674,
13803,-300,628,-40,-1380,-212,-424,-217,314,688,
13823,204,1424,84,-1484,-104,-264,-233,291,667,
13843,12,1096,-220,-1368,-96,-200,-223,342,699,
13863,-444,720,-236,-1268,-64,-112,-221,293,659,
13883,-512,128,108,-1180,-76,-4,-203,321,675,
13903,40,-412,320,-1144,-160,-4,-194,309,715,
